datetime,Long,Short
2019-06-26 02:00:00+02:00,61.89,63.46
2019-06-26 02:15:00+02:00,61.89,61.89
2019-06-26 02:30:00+02:00,61.89,61.89
2019-06-26 02:45:00+02:00,61.89,62.7
2019-06-26 03:00:00+02:00,61.89,61.89
2019-06-26 03:15:00+02:00,61.89,61.89
2019-06-26 03:30:00+02:00,10.21,10.21
2019-06-26 03:45:00+02:00,10.21,10.21
2019-06-26 04:00:00+02:00,10.21,10.21
2019-06-26 04:15:00+02:00,9.51,10.21
2019-06-26 04:30:00+02:00,9.44,10.21
2019-06-26 04:45:00+02:00,9.35,10.21
2019-06-26 05:00:00+02:00,10.21,10.21
2019-06-26 05:15:00+02:00,10.21,10.21
2019-06-26 05:30:00+02:00,61.89,61.89
2019-06-26 05:45:00+02:00,61.89,61.89
2019-06-26 06:00:00+02:00,61.89,61.89
2019-06-26 06:15:00+02:00,61.89,63.1
2019-06-26 06:30:00+02:00,61.89,63.48
2019-06-26 06:45:00+02:00,109.21,110.81
2019-06-26 07:00:00+02:00,61.89,61.89
2019-06-26 07:15:00+02:00,10.21,10.21
2019-06-26 07:30:00+02:00,61.89,63.87
2019-06-26 07:45:00+02:00,61.89,64.23
2019-06-26 08:00:00+02:00,61.89,64.67
2019-06-26 08:15:00+02:00,61.89,64.39
2019-06-26 08:30:00+02:00,61.89,64.24
2019-06-26 08:45:00+02:00,61.89,64.23
2019-06-26 09:00:00+02:00,61.89,66.32
2019-06-26 09:15:00+02:00,123.1,128.55
2019-06-26 09:30:00+02:00,109.21,114.65
2019-06-26 09:45:00+02:00,109.21,109.21
2019-06-26 10:00:00+02:00,10.21,10.21
2019-06-26 10:15:00+02:00,61.89,61.89
2019-06-26 10:30:00+02:00,61.89,61.89
2019-06-26 10:45:00+02:00,61.89,61.89
2019-06-26 11:00:00+02:00,61.89,61.89
2019-06-26 11:15:00+02:00,61.89,61.89
2019-06-26 11:30:00+02:00,10.21,10.21
2019-06-26 11:45:00+02:00,10.21,10.21
2019-06-26 12:00:00+02:00,61.89,62.4
2019-06-26 12:15:00+02:00,61.89,61.89
2019-06-26 12:30:00+02:00,61.89,61.89
2019-06-26 12:45:00+02:00,61.89,61.89
2019-06-26 13:00:00+02:00,61.89,61.89
2019-06-26 13:15:00+02:00,9.45,10.21
2019-06-26 13:30:00+02:00,10.21,10.21
2019-06-26 13:45:00+02:00,10.21,10.21
2019-06-26 14:00:00+02:00,61.89,61.89
2019-06-26 14:15:00+02:00,10.21,10.21
2019-06-26 14:30:00+02:00,9.47,10.21
2019-06-26 14:45:00+02:00,10.21,10.21
2019-06-26 15:00:00+02:00,10.21,10.21
2019-06-26 15:15:00+02:00,10.21,10.21
2019-06-26 15:30:00+02:00,61.26,61.26
2019-06-26 15:45:00+02:00,61.26,61.26
2019-06-26 16:00:00+02:00,61.64,61.64
2019-06-26 16:15:00+02:00,61.64,61.64
2019-06-26 16:30:00+02:00,61.64,61.64
2019-06-26 16:45:00+02:00,61.64,61.64
2019-06-26 17:00:00+02:00,10.21,10.21
2019-06-26 17:15:00+02:00,10.21,10.21
2019-06-26 17:30:00+02:00,61.12,61.12
2019-06-26 17:45:00+02:00,10.21,10.21
2019-06-26 18:00:00+02:00,9.44,10.21
2019-06-26 18:15:00+02:00,10.21,10.21
2019-06-26 18:30:00+02:00,10.21,10.21
2019-06-26 18:45:00+02:00,10.21,10.21
2019-06-26 19:00:00+02:00,10.21,10.21
2019-06-26 19:15:00+02:00,10.21,10.21
2019-06-26 19:30:00+02:00,10.21,10.21
2019-06-26 19:45:00+02:00,61.89,61.89
2019-06-26 20:00:00+02:00,61.89,61.89
2019-06-26 20:15:00+02:00,61.89,61.89
2019-06-26 20:30:00+02:00,61.89,61.89
2019-06-26 20:45:00+02:00,61.89,61.89
2019-06-26 21:00:00+02:00,61.89,62.52
2019-06-26 21:15:00+02:00,61.89,61.89
2019-06-26 21:30:00+02:00,10.21,10.21
2019-06-26 21:45:00+02:00,9.49,10.21
2019-06-26 22:00:00+02:00,61.89,61.89
2019-06-26 22:15:00+02:00,61.89,61.89
2019-06-26 22:30:00+02:00,61.89,62.73
2019-06-26 22:45:00+02:00,61.89,61.89
2019-06-26 23:00:00+02:00,60.14,61.34
2019-06-26 23:15:00+02:00,82.35,82.35
2019-06-26 23:30:00+02:00,60.14,60.14
2019-06-26 23:45:00+02:00,10.21,10.21
2019-06-27 00:00:00+02:00,60.31,60.31
2019-06-27 00:15:00+02:00,60.31,60.31
2019-06-27 00:30:00+02:00,60.31,60.31
2019-06-27 00:45:00+02:00,11.16,11.16
2019-06-27 01:00:00+02:00,11.16,11.16
2019-06-27 01:15:00+02:00,11.16,11.16
2019-06-27 01:30:00+02:00,11.16,11.16
2019-06-27 01:45:00+02:00,11.16,11.16
2019-06-27 02:00:00+02:00,60.31,60.31
2019-06-27 02:15:00+02:00,11.16,11.16
2019-06-27 02:30:00+02:00,11.16,11.16
2019-06-27 02:45:00+02:00,60.31,60.31
2019-06-27 03:00:00+02:00,9.65,11.16
2019-06-27 03:15:00+02:00,9.27,11.16
2019-06-27 03:30:00+02:00,103.11,103.11
2019-06-27 03:45:00+02:00,11.16,11.16
2019-06-27 04:00:00+02:00,8.99,11.16
2019-06-27 04:15:00+02:00,11.16,11.16
2019-06-27 04:30:00+02:00,11.16,11.16
2019-06-27 04:45:00+02:00,60.31,60.31
2019-06-27 05:00:00+02:00,9.42,11.16
2019-06-27 05:15:00+02:00,8.48,11.16
2019-06-27 05:30:00+02:00,-91.83,-87.0
2019-06-27 05:45:00+02:00,-92.29,-87.0
2019-06-27 06:00:00+02:00,60.31,60.31
2019-06-27 06:15:00+02:00,6.06,11.16
2019-06-27 06:30:00+02:00,11.16,11.16
2019-06-27 06:45:00+02:00,11.16,11.16
2019-06-27 07:00:00+02:00,11.16,11.16
2019-06-27 07:15:00+02:00,11.16,11.16
2019-06-27 07:30:00+02:00,61.46,61.46
2019-06-27 07:45:00+02:00,11.16,11.16
2019-06-27 08:00:00+02:00,11.16,11.16
2019-06-27 08:15:00+02:00,11.16,11.16
2019-06-27 08:30:00+02:00,10.41,11.16
2019-06-27 08:45:00+02:00,9.95,11.16
2019-06-27 09:00:00+02:00,61.46,61.46
2019-06-27 09:15:00+02:00,9.8,11.16
2019-06-27 09:30:00+02:00,9.28,11.16
2019-06-27 09:45:00+02:00,9.06,11.16
2019-06-27 10:00:00+02:00,61.46,64.07
2019-06-27 10:15:00+02:00,11.16,11.16
2019-06-27 10:30:00+02:00,11.16,11.16
2019-06-27 10:45:00+02:00,11.16,11.16
2019-06-27 11:00:00+02:00,61.46,61.46
2019-06-27 11:15:00+02:00,61.46,61.46
2019-06-27 11:30:00+02:00,61.46,61.46
2019-06-27 11:45:00+02:00,61.46,61.46
2019-06-27 12:00:00+02:00,61.46,61.46
2019-06-27 12:15:00+02:00,11.51,11.51
2019-06-27 12:30:00+02:00,11.51,11.51
2019-06-27 12:45:00+02:00,11.51,11.51
2019-06-27 13:00:00+02:00,10.49,11.51
2019-06-27 13:15:00+02:00,10.19,11.51
2019-06-27 13:30:00+02:00,9.56,11.51
2019-06-27 13:45:00+02:00,8.52,11.51
2019-06-27 14:00:00+02:00,11.51,11.51
2019-06-27 14:15:00+02:00,61.46,61.46
2019-06-27 14:30:00+02:00,61.46,61.46
2019-06-27 14:45:00+02:00,11.51,11.51
2019-06-27 15:00:00+02:00,61.46,61.46
2019-06-27 15:15:00+02:00,61.46,61.46
2019-06-27 15:30:00+02:00,61.46,61.46
2019-06-27 15:45:00+02:00,61.46,61.46
2019-06-27 16:00:00+02:00,10.83,11.51
2019-06-27 16:15:00+02:00,11.51,11.51
2019-06-27 16:30:00+02:00,11.51,11.51
2019-06-27 16:45:00+02:00,61.46,61.46
2019-06-27 17:00:00+02:00,10.39,11.51
2019-06-27 17:15:00+02:00,11.51,11.51
2019-06-27 17:30:00+02:00,11.51,11.51
2019-06-27 17:45:00+02:00,11.51,11.51
2019-06-27 18:00:00+02:00,9.56,11.16
2019-06-27 18:15:00+02:00,9.3,11.16
2019-06-27 18:30:00+02:00,11.16,11.16
2019-06-27 18:45:00+02:00,61.46,61.46
2019-06-27 19:00:00+02:00,11.16,11.16
2019-06-27 19:15:00+02:00,11.16,11.16
2019-06-27 19:30:00+02:00,11.16,11.16
2019-06-27 19:45:00+02:00,11.16,11.16
2019-06-27 20:00:00+02:00,11.16,11.16
2019-06-27 20:15:00+02:00,11.16,11.16
2019-06-27 20:30:00+02:00,11.16,11.16
2019-06-27 20:45:00+02:00,11.16,11.16
2019-06-27 21:00:00+02:00,61.46,61.46
2019-06-27 21:15:00+02:00,11.16,11.16
2019-06-27 21:30:00+02:00,11.16,11.16
2019-06-27 21:45:00+02:00,10.81,11.16
2019-06-27 22:00:00+02:00,11.16,11.16
2019-06-27 22:15:00+02:00,61.46,61.46
2019-06-27 22:30:00+02:00,61.46,61.46
2019-06-27 22:45:00+02:00,11.16,11.16
2019-06-27 23:00:00+02:00,61.46,61.46
2019-06-27 23:15:00+02:00,61.46,61.46
2019-06-27 23:30:00+02:00,11.16,11.16
2019-06-27 23:45:00+02:00,11.16,11.16
2019-06-28 00:00:00+02:00,59.62,59.62
2019-06-28 00:15:00+02:00,8.36,8.36
2019-06-28 00:30:00+02:00,8.36,8.36
2019-06-28 00:45:00+02:00,8.36,8.36
2019-06-28 01:00:00+02:00,7.33,8.36
2019-06-28 01:15:00+02:00,7.1,8.36
2019-06-28 01:30:00+02:00,8.36,8.36
2019-06-28 01:45:00+02:00,8.36,8.36
2019-06-28 02:00:00+02:00,8.36,8.36
2019-06-28 02:15:00+02:00,8.36,8.36
2019-06-28 02:30:00+02:00,8.36,8.36
2019-06-28 02:45:00+02:00,8.36,8.36
2019-06-28 03:00:00+02:00,8.36,8.36
2019-06-28 03:15:00+02:00,8.36,8.36
2019-06-28 03:30:00+02:00,8.36,8.36
2019-06-28 03:45:00+02:00,8.36,8.36
2019-06-28 04:00:00+02:00,7.89,8.36
2019-06-28 04:15:00+02:00,8.36,8.36
2019-06-28 04:30:00+02:00,8.36,8.36
2019-06-28 04:45:00+02:00,8.36,8.36
2019-06-28 05:00:00+02:00,8.36,8.36
2019-06-28 05:15:00+02:00,7.71,8.36
2019-06-28 05:30:00+02:00,7.32,8.36
2019-06-28 05:45:00+02:00,8.36,8.36
2019-06-28 06:00:00+02:00,5.93,8.36
2019-06-28 06:15:00+02:00,5.31,8.36
2019-06-28 06:30:00+02:00,8.36,8.36
2019-06-28 06:45:00+02:00,8.36,8.36
2019-06-28 07:00:00+02:00,4.74,8.36
2019-06-28 07:15:00+02:00,8.36,8.36
2019-06-28 07:30:00+02:00,5.02,8.36
2019-06-28 07:45:00+02:00,8.36,8.36
2019-06-28 08:00:00+02:00,60.95,60.95
2019-06-28 08:15:00+02:00,8.36,8.36
2019-06-28 08:30:00+02:00,7.06,8.36
2019-06-28 08:45:00+02:00,6.84,8.36
2019-06-28 09:00:00+02:00,8.36,8.36
2019-06-28 09:15:00+02:00,8.36,8.36
2019-06-28 09:30:00+02:00,8.36,8.36
2019-06-28 09:45:00+02:00,8.36,8.36
2019-06-28 10:00:00+02:00,60.95,62.38
2019-06-28 10:15:00+02:00,60.95,60.95
2019-06-28 10:30:00+02:00,60.95,60.95
2019-06-28 10:45:00+02:00,8.36,8.36
2019-06-28 11:00:00+02:00,60.95,60.95
2019-06-28 11:15:00+02:00,8.36,8.36
2019-06-28 11:30:00+02:00,60.95,60.95
2019-06-28 11:45:00+02:00,60.95,60.95
2019-06-28 12:00:00+02:00,60.95,60.95
2019-06-28 12:15:00+02:00,8.36,8.36
2019-06-28 12:30:00+02:00,8.36,8.36
2019-06-28 12:45:00+02:00,60.95,60.95
2019-06-28 13:00:00+02:00,60.95,60.95
2019-06-28 13:15:00+02:00,60.95,60.95
2019-06-28 13:30:00+02:00,60.95,60.95
2019-06-28 13:45:00+02:00,8.36,8.36
2019-06-28 14:00:00+02:00,60.95,60.95
2019-06-28 14:15:00+02:00,8.36,8.36
2019-06-28 14:30:00+02:00,60.95,60.95
2019-06-28 14:45:00+02:00,60.95,60.95
2019-06-28 15:00:00+02:00,60.95,60.95
2019-06-28 15:15:00+02:00,60.95,60.95
2019-06-28 15:30:00+02:00,60.95,60.95
2019-06-28 15:45:00+02:00,60.95,60.95
2019-06-28 16:00:00+02:00,7.9,8.36
2019-06-28 16:15:00+02:00,60.95,60.95
2019-06-28 16:30:00+02:00,60.95,61.65
2019-06-28 16:45:00+02:00,60.95,60.95
2019-06-28 17:00:00+02:00,7.35,8.36
2019-06-28 17:15:00+02:00,8.36,8.36
2019-06-28 17:30:00+02:00,60.95,60.95
2019-06-28 17:45:00+02:00,60.95,62.28
2019-06-28 18:00:00+02:00,60.95,60.95
2019-06-28 18:15:00+02:00,60.95,60.95
2019-06-28 18:30:00+02:00,60.95,61.89
2019-06-28 18:45:00+02:00,60.95,62.16
2019-06-28 19:00:00+02:00,60.95,60.95
2019-06-28 19:15:00+02:00,60.95,60.95
2019-06-28 19:30:00+02:00,60.95,62.72
2019-06-28 19:45:00+02:00,154.29,156.81
2019-06-28 20:00:00+02:00,150.0,152.8
2019-06-28 20:15:00+02:00,150.0,150.0
2019-06-28 20:30:00+02:00,88.09,88.09
2019-06-28 20:45:00+02:00,8.36,8.36
2019-06-28 21:00:00+02:00,60.95,63.61
2019-06-28 21:15:00+02:00,97.39,100.52
2019-06-28 21:30:00+02:00,88.09,88.09
2019-06-28 21:45:00+02:00,8.36,8.36
2019-06-28 22:00:00+02:00,60.95,62.42
2019-06-28 22:15:00+02:00,60.95,62.53
2019-06-28 22:30:00+02:00,60.95,62.78
2019-06-28 22:45:00+02:00,88.09,88.09
2019-06-28 23:00:00+02:00,88.09,90.85
2019-06-28 23:15:00+02:00,88.09,90.78
2019-06-28 23:30:00+02:00,88.09,88.09
2019-06-28 23:45:00+02:00,8.36,8.36
2019-06-29 00:00:00+02:00,85.54,85.54
2019-06-29 00:15:00+02:00,5.74,8.36
2019-06-29 00:30:00+02:00,5.64,8.36
2019-06-29 00:45:00+02:00,4.74,8.36
2019-06-29 01:00:00+02:00,8.36,8.36
2019-06-29 01:15:00+02:00,8.36,8.36
2019-06-29 01:30:00+02:00,6.24,8.36
2019-06-29 01:45:00+02:00,5.92,8.36
2019-06-29 02:00:00+02:00,8.36,8.36
2019-06-29 02:15:00+02:00,8.36,8.36
2019-06-29 02:30:00+02:00,59.24,59.24
2019-06-29 02:45:00+02:00,8.36,8.36
2019-06-29 03:00:00+02:00,59.24,59.24
2019-06-29 03:15:00+02:00,59.24,59.24
2019-06-29 03:30:00+02:00,59.24,59.24
2019-06-29 03:45:00+02:00,59.24,59.24
2019-06-29 04:00:00+02:00,59.24,59.24
2019-06-29 04:15:00+02:00,59.24,60.43
2019-06-29 04:30:00+02:00,59.24,60.62
2019-06-29 04:45:00+02:00,59.24,60.89
2019-06-29 05:00:00+02:00,8.36,8.36
2019-06-29 05:15:00+02:00,8.36,8.36
2019-06-29 05:30:00+02:00,8.36,8.36
2019-06-29 05:45:00+02:00,8.36,8.36
2019-06-29 06:00:00+02:00,8.36,8.36
2019-06-29 06:15:00+02:00,8.36,8.36
2019-06-29 06:30:00+02:00,8.36,8.36
2019-06-29 06:45:00+02:00,59.24,59.24
2019-06-29 07:00:00+02:00,59.24,59.24
2019-06-29 07:15:00+02:00,59.24,59.24
2019-06-29 07:30:00+02:00,59.24,59.24
2019-06-29 07:45:00+02:00,59.24,59.24
2019-06-29 08:00:00+02:00,7.77,8.36
2019-06-29 08:15:00+02:00,8.36,8.36
2019-06-29 08:30:00+02:00,8.36,8.36
2019-06-29 08:45:00+02:00,8.36,8.36
2019-06-29 09:00:00+02:00,59.76,59.76
2019-06-29 09:15:00+02:00,8.36,8.36
2019-06-29 09:30:00+02:00,8.36,8.36
2019-06-29 09:45:00+02:00,8.36,8.36
2019-06-29 10:00:00+02:00,8.36,8.36
2019-06-29 10:15:00+02:00,8.36,8.36
2019-06-29 10:30:00+02:00,59.24,59.24
2019-06-29 10:45:00+02:00,8.36,8.36
2019-06-29 11:00:00+02:00,59.24,59.86
2019-06-29 11:15:00+02:00,59.24,60.07
2019-06-29 11:30:00+02:00,59.24,59.24
2019-06-29 11:45:00+02:00,59.24,59.24
2019-06-29 12:00:00+02:00,59.24,59.24
2019-06-29 12:15:00+02:00,59.24,59.24
2019-06-29 12:30:00+02:00,8.36,8.36
2019-06-29 12:45:00+02:00,8.36,8.36
2019-06-29 13:00:00+02:00,8.36,8.36
2019-06-29 13:15:00+02:00,8.36,8.36
2019-06-29 13:30:00+02:00,8.36,8.36
2019-06-29 13:45:00+02:00,8.36,8.36
2019-06-29 14:00:00+02:00,7.67,8.36
2019-06-29 14:15:00+02:00,7.51,8.36
2019-06-29 14:30:00+02:00,8.36,8.36
2019-06-29 14:45:00+02:00,8.36,8.36
2019-06-29 15:00:00+02:00,59.24,59.24
2019-06-29 15:15:00+02:00,8.36,8.36
2019-06-29 15:30:00+02:00,59.24,59.24
2019-06-29 15:45:00+02:00,59.24,59.24
2019-06-29 16:00:00+02:00,59.24,59.94
2019-06-29 16:15:00+02:00,59.24,59.82
2019-06-29 16:30:00+02:00,59.24,59.24
2019-06-29 16:45:00+02:00,59.24,59.24
2019-06-29 17:00:00+02:00,7.28,8.36
2019-06-29 17:15:00+02:00,59.78,59.78
2019-06-29 17:30:00+02:00,59.78,59.78
2019-06-29 17:45:00+02:00,59.78,61.44
2019-06-29 18:00:00+02:00,8.36,8.36
2019-06-29 18:15:00+02:00,8.36,8.36
2019-06-29 18:30:00+02:00,60.66,60.66
2019-06-29 18:45:00+02:00,60.66,62.26
2019-06-29 19:00:00+02:00,60.66,62.24
2019-06-29 19:15:00+02:00,60.66,63.0
2019-06-29 19:30:00+02:00,85.54,89.2
2019-06-29 19:45:00+02:00,155.39,159.99
2019-06-29 20:00:00+02:00,100.0,105.18
2019-06-29 20:15:00+02:00,100.0,105.74
2019-06-29 20:30:00+02:00,100.0,105.95
2019-06-29 20:45:00+02:00,81.41,87.6
2019-06-29 21:00:00+02:00,81.41,87.48
2019-06-29 21:15:00+02:00,81.41,86.87
2019-06-29 21:30:00+02:00,8.36,8.36
2019-06-29 21:45:00+02:00,8.36,8.36
2019-06-29 22:00:00+02:00,60.66,62.89
2019-06-29 22:15:00+02:00,60.66,62.48
2019-06-29 22:30:00+02:00,60.66,62.61
2019-06-29 22:45:00+02:00,60.66,60.66
2019-06-29 23:00:00+02:00,60.66,62.87
2019-06-29 23:15:00+02:00,155.39,157.74
2019-06-29 23:30:00+02:00,8.36,8.36
2019-06-29 23:45:00+02:00,5.45,8.36
2019-06-30 00:00:00+02:00,59.47,63.27
2019-06-30 00:15:00+02:00,59.47,64.33
2019-06-30 00:30:00+02:00,155.39,160.4
2019-06-30 00:45:00+02:00,100.0,100.0
2019-06-30 01:00:00+02:00,100.0,104.12
2019-06-30 01:15:00+02:00,100.0,100.0
2019-06-30 01:30:00+02:00,8.36,8.36
2019-06-30 01:45:00+02:00,8.36,8.36
2019-06-30 02:00:00+02:00,58.87,58.87
2019-06-30 02:15:00+02:00,8.36,8.36
2019-06-30 02:30:00+02:00,7.44,8.36
2019-06-30 02:45:00+02:00,7.05,8.36
2019-06-30 03:00:00+02:00,6.88,8.36
2019-06-30 03:15:00+02:00,-1.7,0.0
2019-06-30 03:30:00+02:00,-2.11,0.0
2019-06-30 03:45:00+02:00,-3.03,0.0
2019-06-30 04:00:00+02:00,0.0,0.0
2019-06-30 04:15:00+02:00,0.0,0.0
2019-06-30 04:30:00+02:00,58.87,58.87
2019-06-30 04:45:00+02:00,8.36,8.36
2019-06-30 05:00:00+02:00,6.38,8.36
2019-06-30 05:15:00+02:00,8.36,8.36
2019-06-30 05:30:00+02:00,8.36,8.36
2019-06-30 05:45:00+02:00,8.36,8.36
2019-06-30 06:00:00+02:00,58.87,58.87
2019-06-30 06:15:00+02:00,58.87,58.87
2019-06-30 06:30:00+02:00,58.87,59.6
2019-06-30 06:45:00+02:00,58.87,59.75
2019-06-30 07:00:00+02:00,8.36,8.36
2019-06-30 07:15:00+02:00,58.87,58.87
2019-06-30 07:30:00+02:00,58.87,59.91
2019-06-30 07:45:00+02:00,58.87,60.25
2019-06-30 08:00:00+02:00,58.87,60.87
2019-06-30 08:15:00+02:00,58.87,61.3
2019-06-30 08:30:00+02:00,58.87,61.85
2019-06-30 08:45:00+02:00,58.87,58.87
2019-06-30 09:00:00+02:00,8.36,8.36
2019-06-30 09:15:00+02:00,8.36,8.36
2019-06-30 09:30:00+02:00,58.87,58.87
2019-06-30 09:45:00+02:00,58.87,58.87
2019-06-30 10:00:00+02:00,8.36,8.36
2019-06-30 10:15:00+02:00,58.87,60.08
2019-06-30 10:30:00+02:00,58.87,58.87
2019-06-30 10:45:00+02:00,8.36,8.36
2019-06-30 11:00:00+02:00,8.36,8.36
2019-06-30 11:15:00+02:00,8.36,8.36
2019-06-30 11:30:00+02:00,8.36,8.36
2019-06-30 11:45:00+02:00,8.36,8.36
2019-06-30 12:00:00+02:00,8.36,8.36
2019-06-30 12:15:00+02:00,7.74,8.36
2019-06-30 12:30:00+02:00,8.36,8.36
2019-06-30 12:45:00+02:00,7.48,8.36
2019-06-30 13:00:00+02:00,58.87,60.34
2019-06-30 13:15:00+02:00,58.87,60.71
2019-06-30 13:30:00+02:00,58.87,58.87
2019-06-30 13:45:00+02:00,58.87,58.87
2019-06-30 14:00:00+02:00,62.25,62.25
2019-06-30 14:15:00+02:00,58.87,58.87
2019-06-30 14:30:00+02:00,58.87,58.87
2019-06-30 14:45:00+02:00,58.87,60.9
2019-06-30 15:00:00+02:00,8.36,8.36
2019-06-30 15:15:00+02:00,58.87,58.87
2019-06-30 15:30:00+02:00,58.87,59.98
2019-06-30 15:45:00+02:00,58.87,58.87
2019-06-30 16:00:00+02:00,58.87,58.87
2019-06-30 16:15:00+02:00,58.87,58.87
2019-06-30 16:30:00+02:00,58.87,58.87
2019-06-30 16:45:00+02:00,6.97,8.36
2019-06-30 17:00:00+02:00,6.84,8.36
2019-06-30 17:15:00+02:00,6.34,8.36
2019-06-30 17:30:00+02:00,6.36,8.36
2019-06-30 17:45:00+02:00,58.87,58.87
2019-06-30 18:00:00+02:00,58.43,58.43
2019-06-30 18:15:00+02:00,58.43,58.43
2019-06-30 18:30:00+02:00,58.43,58.43
2019-06-30 18:45:00+02:00,58.43,58.43
2019-06-30 19:00:00+02:00,60.66,60.66
2019-06-30 19:15:00+02:00,60.66,60.66
2019-06-30 19:30:00+02:00,60.66,61.82
2019-06-30 19:45:00+02:00,62.25,64.39
2019-06-30 20:00:00+02:00,60.66,63.0
2019-06-30 20:15:00+02:00,60.66,63.19
2019-06-30 20:30:00+02:00,60.66,63.58
2019-06-30 20:45:00+02:00,60.66,63.95
2019-06-30 21:00:00+02:00,60.66,60.66
2019-06-30 21:15:00+02:00,60.66,64.29
2019-06-30 21:30:00+02:00,148.39,151.35
2019-06-30 21:45:00+02:00,82.3,82.3
2019-06-30 22:00:00+02:00,82.3,85.4
2019-06-30 22:15:00+02:00,155.39,160.91
2019-06-30 22:30:00+02:00,148.39,155.08
2019-06-30 22:45:00+02:00,100.0,107.26
2019-06-30 23:00:00+02:00,100.0,107.62
2019-06-30 23:15:00+02:00,100.0,100.0
2019-06-30 23:30:00+02:00,8.36,8.36
2019-06-30 23:45:00+02:00,8.36,8.36
2019-07-01 00:00:00+02:00,56.35,56.35
2019-07-01 00:15:00+02:00,9.12,9.12
2019-07-01 00:30:00+02:00,9.12,9.12
2019-07-01 00:45:00+02:00,9.12,9.12
2019-07-01 01:00:00+02:00,56.31,56.91
2019-07-01 01:15:00+02:00,56.31,56.31
2019-07-01 01:30:00+02:00,56.31,56.31
2019-07-01 01:45:00+02:00,56.31,56.31
2019-07-01 02:00:00+02:00,56.31,57.12
2019-07-01 02:15:00+02:00,56.31,57.51
2019-07-01 02:30:00+02:00,56.31,57.8
2019-07-01 02:45:00+02:00,56.31,56.31
2019-07-01 03:00:00+02:00,56.31,56.31
2019-07-01 03:15:00+02:00,56.31,56.31
2019-07-01 03:30:00+02:00,56.31,57.86
2019-07-01 03:45:00+02:00,56.31,56.31
2019-07-01 04:00:00+02:00,9.12,9.12
2019-07-01 04:15:00+02:00,9.12,9.12
2019-07-01 04:30:00+02:00,56.31,56.31
2019-07-01 04:45:00+02:00,56.31,56.31
2019-07-01 05:00:00+02:00,7.66,9.12
2019-07-01 05:15:00+02:00,6.24,9.12
2019-07-01 05:30:00+02:00,-90.11,-87.0
2019-07-01 05:45:00+02:00,-87.0,-87.0
2019-07-01 06:00:00+02:00,56.31,59.42
2019-07-01 06:15:00+02:00,9.12,9.12
2019-07-01 06:30:00+02:00,56.31,59.86
2019-07-01 06:45:00+02:00,56.72,60.75
2019-07-01 07:00:00+02:00,58.8,63.45
2019-07-01 07:15:00+02:00,59.62,63.24
2019-07-01 07:30:00+02:00,59.62,59.62
2019-07-01 07:45:00+02:00,59.62,59.62
2019-07-01 08:00:00+02:00,58.91,62.19
2019-07-01 08:15:00+02:00,58.55,61.85
2019-07-01 08:30:00+02:00,59.21,59.21
2019-07-01 08:45:00+02:00,59.62,59.62
2019-07-01 09:00:00+02:00,59.62,59.62
2019-07-01 09:15:00+02:00,63.77,63.77
2019-07-01 09:30:00+02:00,0.41,8.36
2019-07-01 09:45:00+02:00,-15.54,0.0
2019-07-01 10:00:00+02:00,-15.61,0.0
2019-07-01 10:15:00+02:00,6.37,6.37
2019-07-01 10:30:00+02:00,0.0,0.0
2019-07-01 10:45:00+02:00,8.36,8.36
2019-07-01 11:00:00+02:00,59.13,74.87
2019-07-01 11:15:00+02:00,59.13,59.13
2019-07-01 11:30:00+02:00,10.06,10.06
2019-07-01 11:45:00+02:00,59.13,59.13
2019-07-01 12:00:00+02:00,5.06,6.37
2019-07-01 12:15:00+02:00,8.66,10.06
2019-07-01 12:30:00+02:00,8.2,10.06
2019-07-01 12:45:00+02:00,7.51,10.06
2019-07-01 13:00:00+02:00,6.57,10.06
2019-07-01 13:15:00+02:00,5.26,10.06
2019-07-01 13:30:00+02:00,4.62,10.06
2019-07-01 13:45:00+02:00,3.67,10.06
2019-07-01 14:00:00+02:00,57.25,63.85
2019-07-01 14:15:00+02:00,57.25,57.25
2019-07-01 14:30:00+02:00,57.25,57.25
2019-07-01 14:45:00+02:00,57.25,57.25
2019-07-01 15:00:00+02:00,10.06,10.06
2019-07-01 15:15:00+02:00,57.25,57.25
2019-07-01 15:30:00+02:00,57.25,57.25
2019-07-01 15:45:00+02:00,57.25,57.25
2019-07-01 16:00:00+02:00,57.25,57.25
2019-07-01 16:15:00+02:00,57.25,57.25
2019-07-01 16:30:00+02:00,57.25,57.25
2019-07-01 16:45:00+02:00,57.25,57.25
2019-07-01 17:00:00+02:00,8.36,8.36
2019-07-01 17:15:00+02:00,57.25,57.25
2019-07-01 17:30:00+02:00,57.25,57.25
2019-07-01 17:45:00+02:00,57.25,58.0
2019-07-01 18:00:00+02:00,8.51,10.06
2019-07-01 18:15:00+02:00,8.41,10.06
2019-07-01 18:30:00+02:00,10.06,10.06
2019-07-01 18:45:00+02:00,58.22,58.22
2019-07-01 19:00:00+02:00,59.58,59.58
2019-07-01 19:15:00+02:00,59.58,59.58
2019-07-01 19:30:00+02:00,59.6,59.6
2019-07-01 19:45:00+02:00,59.6,59.6
2019-07-01 20:00:00+02:00,8.4,8.4
2019-07-01 20:15:00+02:00,8.54,8.54
2019-07-01 20:30:00+02:00,59.21,59.21
2019-07-01 20:45:00+02:00,58.69,58.69
2019-07-01 21:00:00+02:00,59.41,59.41
2019-07-01 21:15:00+02:00,59.39,59.39
2019-07-01 21:30:00+02:00,8.77,8.77
